//大二下::循环系统::英文
问答题：
"saccular or berry aneurysm","音标：/saccular/ /ər/ /ˈbɛri/ /aneurysm/<br>释义：囊性或浆果状动脉瘤<br>词组：""saccular""（-ar：……的。）<br>词组：""berry""（本轮先按整词保留；建议后续人工补更细词源。）<br>词组：""aneurysm""（源自希腊语 aneurysma，原义为 dilation，表示“动脉瘤、异常扩张”。）<br>构词：整体对应“囊性或浆果状动脉瘤”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::saccular-or-berry-aneurysm 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"secondary hypertension","音标：/ˈsɛkənˌdɛri/ /ˌhaɪpərˈtɛnʃən/<br>释义：继发性高血亚<br>词组：""secondary""（-ary：……的。）<br>词组：""hypertension""（由 hyper- “过度” + tens “张力、伸展” + -ion “状态” 构成，表示“压力过高的状态”。）<br>构词：整体对应“继发性高血亚”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::secondary-hypertension 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"septic infarct","音标：/ˈsɛptɪk/ /infarct/<br>释义：败血性梗死<br>词组：""septic""（-ic：……的。）<br>词组：""infarct""（源自拉丁语 infarcire “塞入、填满”，表示“梗死灶”。）<br>构词：整体对应“败血性梗死”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::septic-infarct 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"serous pericarditis","音标：/serous/ /pericarditis/<br>释义：浆液性心包炎<br>词组：""serous""（-ous：富于……的。）<br>词组：""pericarditis""（由 peri- “周围” + cardi “心” + -itis “炎症” 构成，表示“心包炎”。）<br>构词：整体对应“浆液性心包炎”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::serous-pericarditis 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"small dense low density lipoprotein, sLDL","音标：/smɔl/ /dɛns/ /loʊ/ /ˈdɛnsɪti/ /ˌlɪpəˈproʊtin/ /ɛs/ /ɛl/ /diː/ /ɛl/<br>释义：小颗粒致密低密度脂蛋白<br>词组：""small""（本轮先按整词保留；建议后续人工补更细词源。）<br>词组：""dense""（本轮先按整词保留；建议后续人工补更细词源。）<br>词组：""low""（低的。）<br>词组：""density""（密度，源自拉丁语 densus “稠密、致密”。）<br>词组：""lipoprotein""（由 lipo- “脂肪” + protein “蛋白” 构成。）<br>缩写：""sLDL""（small dense low density lipoprotein 的缩写形式。）<br>构词：整体对应“小颗粒致密低密度脂蛋白”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::small-dense-low-density-lipoprotein 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"smooth muscle cell, SMC","音标：/smuð/ /ˈməsəl/ /sɛl/ /ɛs/ /ɛm/ /siː/<br>释义：中膜平滑肌细胞<br>词组：""smooth""（本轮先按整词保留；建议后续人工补更细词源。）<br>词组：""muscle""（本轮先按整词保留；建议后续人工补更细词源。）<br>词组：""cell""（细胞，来自拉丁语 cella “小室”。）<br>缩写：""SMC""（smooth muscle cell 的缩写形式。）<br>构词：整体对应“中膜平滑肌细胞”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::smooth-muscle-cell 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"stable angina pectoris","音标：/ˈsteɪbəl/ /ænˈʤaɪnə/ /ˈpɛktərɪs/<br>释义：稳定型心绞痛<br>词组：""stable""（稳定的，源自拉丁语 stabilis。）<br>词组：""angina""（源自拉丁语 angere，原义为 to choke / strangle，表示“绞痛、憋闷感”。）<br>词组：""pectoris""（源自拉丁语 pectus “胸”，是其属格形式，表示“胸部的”。）<br>构词：整体对应“稳定型心绞痛”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::stable-angina-pectoris 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"stroke","音标：/stroʊk/<br>释义：中风<br>词组：""stroke""（本轮先按整词保留；建议后续人工补更细词源。）<br>构词：整体对应“中风”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::stroke 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"subcutaneous nodule","音标：/səbˌkjuˈteɪniəs/ /ˈnɑʤul/<br>释义：皮下结节<br>词组：""subcutaneous""（-ous：富于……的。）<br>词组：""nodule""（小结节，由 nod- “结” + -ule “小” 构成。）<br>构词：整体对应“皮下结节”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::subcutaneous-nodule 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"subendocardial myocardial infarction","音标：/subendocardial/ /ˌmaɪəˈkɑrdiəl/ /ˌɪnˈfɑrkʃən/<br>释义：心内膜下心肌梗死<br>词组：""subendocardial""（-al：……的。）<br>词组：""myocardial""（由 myo- “肌” + cardi “心” + -al “……的” 构成，表示“心肌的”。）<br>词组：""infarction""（由 infarct “梗死、填塞” + -ion “过程、结果” 构成，表示“梗死”。）<br>构词：整体对应“心内膜下心肌梗死”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::subendocardial-myocardial-infarction 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"sudden cardiac death","音标：/ˈsədən/ /ˈkɑrdiˌæk/ /dɛθ/<br>释义：心源性猝死<br>词组：""sudden""（本轮先按整词保留；建议后续人工补更细词源。）<br>词组：""cardiac""（由 cardi- “心” + -ac/-ic 构成，表示“心脏的”。）<br>词组：""death""（本轮先按整词保留；建议后续人工补更细词源。）<br>构词：整体对应“心源性猝死”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::sudden-cardiac-death 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"symptomatic hypertension","音标：/ˌsɪmptəˈmætɪk/ /ˌhaɪpərˈtɛnʃən/<br>释义：症状性高血压<br>词组：""symptomatic""（-ic：……的。）<br>词组：""hypertension""（由 hyper- “过度” + tens “张力、伸展” + -ion “状态” 构成，表示“压力过高的状态”。）<br>构词：整体对应“症状性高血压”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::symptomatic-hypertension 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"tetralogy of Fallot","音标：/tetralogy/ /əv/ /fallot/<br>释义：法洛四联症<br>词组：""tetralogy""（本轮先按整词保留；建议后续人工补更细词源。）<br>词组：""Fallot""（本轮先按整词保留；建议后续人工补更细词源。）<br>构词：整体对应“法洛四联症”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::tetralogy-of-fallot 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"thromboembolism","音标：/thromboembolism/<br>释义：血栓栓塞<br>词组：""thromboembolism""（thrombo-：血栓、凝块。；-ism：状态、学说。）<br>构词：整体对应“血栓栓塞”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::thromboembolism 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"thrombosis","音标：/θrɑmˈboʊsəs/<br>释义：血栓形成<br>词组：""thrombosis""（thrombo-：血栓、凝块。；-osis：病理状态、异常过程。）<br>构词：整体对应“血栓形成”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::thrombosis 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"thromboxane A2, TXA2","音标：/thromboxane/ /eɪ/ /tiː/ /ɛks/ /eɪ/<br>释义：血栓素A2<br>词组：""thromboxane""（thrombo-：血栓、凝块。）<br>词组：""A2""（本轮先按整词保留；建议后续人工补更细词源。）<br>缩写：""TXA2""（thromboxane A2 的缩写形式。）<br>构词：整体对应“血栓素A2”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::thromboxane-a2 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"thrombus","音标：/thrombus/<br>释义：血栓<br>词组：""thrombus""（源自希腊语 thrombos，原义为 lump / clot，表示“血栓”。）<br>构词：整体对应“血栓”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::thrombus 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"tissue-type plasminogen activator, t-PA","音标：/tissue-type/ /ˌplæzˈmɪnəʤɪn/ /ˈæktəˌveɪtər/ /tiː/ /piː/ /eɪ/<br>释义：组织型纤维蛋白溶解酶原活化因子<br>词组：""tissue-type""（本轮先按整词保留；建议后续人工补更细词源。）<br>词组：""plasminogen""（由 plasm/plasmin “形成、塑造；纤溶系统相关词根” + -gen “产生、前体” 构成，表示“纤溶酶原”。）<br>词组：""activator""（由 activate “激活” + -or “执行者” 构成，表示“激活物”。）<br>缩写：""t-PA""（tissue-type plasminogen activator 的缩写形式。）<br>构词：整体对应“组织型纤维蛋白溶解酶原活化因子”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::tissue-type-plasminogen-activator 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"transmural myocardial infarction","音标：/transmural/ /ˌmaɪəˈkɑrdiəl/ /ˌɪnˈfɑrkʃən/<br>释义：透壁性心肌梗死<br>词组：""transmural""（-al：……的。）<br>词组：""myocardial""（由 myo- “肌” + cardi “心” + -al “……的” 构成，表示“心肌的”。）<br>词组：""infarction""（由 infarct “梗死、填塞” + -ion “过程、结果” 构成，表示“梗死”。）<br>构词：整体对应“透壁性心肌梗死”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::transmural-myocardial-infarction 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"true aneurysm","音标：/tru/ /aneurysm/<br>释义：真性动脉瘤<br>词组：""true""（本轮先按整词保留；建议后续人工补更细词源。）<br>词组：""aneurysm""（源自希腊语 aneurysma，原义为 dilation，表示“动脉瘤、异常扩张”。）<br>构词：整体对应“真性动脉瘤”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::true-aneurysm 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"unstable angina pectoris","音标：/ənˈsteɪbəl/ /ænˈʤaɪnə/ /ˈpɛktərɪs/<br>释义：不稳定型心绞痛<br>词组：""unstable""（不稳定的，由 un- “不” + stable 构成。）<br>词组：""angina""（源自拉丁语 angere，原义为 to choke / strangle，表示“绞痛、憋闷感”。）<br>词组：""pectoris""（源自拉丁语 pectus “胸”，是其属格形式，表示“胸部的”。）<br>构词：整体对应“不稳定型心绞痛”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::unstable-angina-pectoris 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"valvular vitium of the heart","音标：/valvular/ /vitium/ /əv/ /ðə/ /hɑrt/<br>释义：心瓣膜病<br>词组：""valvular""（-ar：……的。）<br>词组：""vitium""（本轮先按整词保留；建议后续人工补更细词源。）<br>词组：""heart""（心脏。）<br>构词：整体对应“心瓣膜病”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::valvular-vitium-of-the-heart 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"variant angina pectoris","音标：/ˈvɛriənt/ /ænˈʤaɪnə/ /ˈpɛktərɪs/<br>释义：变异型心绞痛<br>词组：""variant""（变异型、变体，源自拉丁语 variare “变化”。）<br>词组：""angina""（源自拉丁语 angere，原义为 to choke / strangle，表示“绞痛、憋闷感”。）<br>词组：""pectoris""（源自拉丁语 pectus “胸”，是其属格形式，表示“胸部的”。）<br>构词：整体对应“变异型心绞痛”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::variant-angina-pectoris 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"venous hyperemia","音标：/ˈvinəs/ /hyperemia/<br>释义：静脉性充血<br>词组：""venous""（-ous：富于……的。）<br>词组：""hyperemia""（由 hyper- “过度” + -emia “血液状态” 构成，表示“局部血液过多、充血”。）<br>构词：整体对应“静脉性充血”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::venous-hyperemia 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"verrucos vegetation","音标：/verrucos/ /ˌvɛʤəˈteɪʃən/<br>释义：疣状赘生物<br>词组：""verrucos""（本轮先按整词保留；建议后续人工补更细词源。）<br>词组：""vegetation""（-tion：状态、过程。）<br>构词：整体对应“疣状赘生物”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::verrucos-vegetation 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
